,heure_sin,heure_cos,jour_sin,jour_cos,semaine_cos,semaine_sin,mois_sin,mois_cos,is_weekend,is_jour_ferie,is_vacances_scolaires,is_greve,is_covid,temp,precip_mm,wind_kmh,weather_code,nb_events,rang_station,lag_1h,lag_24h,lag_7j
22,0.017608248817383966,0.0012832623722796737,0.006567269415652081,-0.003999503336120619,-0.007129814735296827,-0.003133351653088236,0.0014669693943684058,0.00082644445485398,0.004342882512723508,0.0018797994877069145,0.009354206921270987,0.005805905414597993,0.0017811838202279858,-0.0008700206065444246,0.00013127263223253476,-0.0001992735309733509,0.0005915801469040501,-0.0008755664743339815,0.0038131379722749366,0.8989322204817367,0.0875057583771458,0.024797546626435713
23,0.0024567913481325985,-0.0060551686210856106,0.0072807066432060835,-0.0028192269344240817,-0.008353467706810187,-0.002970311274253624,0.000642871712060708,-0.0006631220508951293,0.006209209805147166,0.001829336434166696,0.009482126349567676,0.005928995882236437,0.0017904213667732393,-0.000716400915261165,0.00013549178468229463,-0.001107383039296947,-0.0005603927726318867,-0.0021994541798082056,0.000972902102608638,0.6372179752918662,0.07432672114321227,0.07359660717789172
24,0.07968652816932245,0.007750628142436411,-0.008724659900354212,-0.010647123735520198,0.008144767799161793,0.01581361325703566,0.006117384668157014,0.01568486875251353,-0.0058849214302746445,0.0019074483981242596,0.004361242555504816,0.0017269024861065766,0.0016509593636131025,0.033584261973690556,2.9017974603247366e-07,0.0013589172053722917,3.7731498027956164e-05,0.004821827511982169,0.0724988192707969,2.090551680213445,0.00950868573409476,-0.00534615081064885
25,-0.0095613578949449,-0.020578687190832036,0.007426492674407139,-0.0031780226959104304,-0.02263270011911894,0.0007769185868607547,0.005778252258607402,0.00016481935566306467,0.005707189053953778,0.0018423817384959048,0.009553424438588828,0.005737919923114226,0.0016978028104579865,0.00013088248251995414,0.0005946060127074989,-2.0555978508092985e-05,0.0016845821262490757,0.0023702707290901813,0.021166699799782748,1.1139697425415473,0.09657516356892204,0.13259729490556244
26,-0.002985398785071979,0.003450560314627058,0.005274402759437,-0.002219072925735356,-0.019981530015321797,-0.0012672094830353123,-0.005735539152322944,-0.00034897267044668674,0.0064280075828636405,0.0018242922975259745,0.009690066825136845,0.005481345556837177,0.0016528791802635347,-0.0003611432048947684,0.00018747039431828342,-4.9430388491985515e-05,0.0003109746197185701,-0.0024018660458199584,0.0007893418328911936,0.6409844946676936,0.07281568548609084,0.08530439007612813
27,0.18626379049879535,-0.09764507240023115,0.008071691917891017,-0.018983513615835508,0.01084826352880694,-0.0008991194747964955,-0.01990019861109894,0.03285296231628181,-0.012512263263543693,0.002021098347002148,-0.020757260432390713,-0.0004684483240158454,0.001537336950330561,0.018181480159997064,-0.00043853830443320644,0.0013332167327519244,0.0006794124286241431,-0.0012791600017149334,0.03586333897223199,2.3116835914982206,0.2706669914192849,-0.02410034519297809
28,-0.0510078900397822,-0.031223623248155932,0.002167949594282334,-0.0016150609236915085,-0.010358161137679426,-0.007809208253435061,-0.006162969194662553,0.0008966634986530683,0.0009341738957407336,0.001982664413447782,-0.03813678070104903,0.005462013834113513,0.0016728720971727993,-0.0011870225549601,0.00016205594787009796,0.00122111332856266,-0.0005542242057941768,-0.0013438351046335647,0.005612088871890451,-0.10141376705917408,0.0010852727052892545,0.10180266107271668
29,0.02691359893066167,0.019063459588045107,-0.00047301992840586925,-0.005264168734696233,-0.006344372386019512,-0.0034402421221046238,-0.0022097735279653927,-0.004892016597400538,-0.0021182817231241396,0.0022784308983239175,-0.030155816214647635,0.006724585354659182,0.0031293181441405128,-0.00040835099217070224,0.00013606518337931333,0.0007357775441523918,-1.6809145395787764e-05,0.0053974609438161535,0.005068609481331952,0.8660582330015772,-0.06617541415967879,-0.03865998275723701
30,0.007559242930532587,0.00993461111252562,0.0022145077731165414,-0.0011794854343226363,-0.010257767746948183,-0.0025077482637091944,-0.007531541269124913,-0.004393318462904276,0.000771029468327135,0.002005029081873393,-0.03733845914716459,0.005044442103383865,0.001721048360368214,-0.00016401180816016096,0.0001205442915430762,0.0001651843119453549,5.062894611586068e-05,-0.0034473812165640274,0.0005189346547735485,0.545602561105824,0.015121356685610573,0.06446425039311825
31,0.029964743077777415,0.02150496845319498,0.003000774693919259,-0.0032148484106517463,-0.010704199184868141,-0.0032325481745478298,-0.004825742714420878,-0.0032582594750978806,0.0017490119828578016,0.0016614785329872861,-0.03476790100975026,0.004719478062828491,0.0017308609024421471,0.00013284915888423442,2.20297451109045e-05,3.4508211398754e-05,-0.0005254090314062679,1.3794289254853565e-05,0.00301958674736924,0.7318773138252394,0.05953868131045099,0.00863512445999535
